category_id,polularity,item_num,look_through,collection,add_car,buy
3238,65,100,270,5,20,1
1615,24,28,64,2,0,0
1960,62,248,641,8,29,12
5190,7,9,23,1,2,2
1610,68,125,435,5,20,5
1963,467,1451,5967,106,199,71
13265,93,142,592,11,10,0
13264,3,3,5,0,1,0
13267,1,1,1,0,0,0
13260,20,24,84,4,2,0
13263,76,81,347,2,6,4
13269,295,422,2138,28,43,16
13268,11,34,105,3,0,0
2873,12,19,24,0,0,4
2872,5,3,21,0,0,1
2871,1,1,2,0,0,0
2876,2,2,6,0,0,0
2874,18,19,35,0,0,0
2878,3,4,6,0,0,0
3357,7,8,27,1,0,4
3356,1,1,2,0,0,0
3351,1,1,3,0,0,0
3350,2,2,4,0,0,0
3353,2,2,2,0,0,0
3359,115,148,544,2,51,23
3358,202,404,1101,17,25,12
5449,43,98,249,2,14,2
5448,2,12,28,0,1,0
5443,19,24,53,1,6,1
5442,1,2,7,1,0,0
5447,306,274,1280,49,71,43
5446,265,653,1995,37,70,44
5445,10,14,37,1,1,1
5444,115,395,1149,9,52,13
11118,1,1,3,0,1,0
5508,1,3,5,3,0,0
5503,3101,19083,63528,1719,1758,335
12573,23,29,73,2,3,1
540,10,19,51,1,4,0
541,1,3,7,0,0,0
546,1,1,2,0,0,0
547,34,198,480,10,5,1
544,59,56,174,0,10,7
545,5,5,10,0,0,0
548,2,2,4,0,0,0
549,1,1,3,0,0,0
3320,3,3,5,0,0,0
6569,81,160,363,3,9,1
5477,479,373,2502,50,80,29
6565,4,9,25,0,4,4
6564,129,702,1724,82,112,29
6566,4,4,4,0,0,0
5474,8,14,25,0,0,0
6563,12,17,63,1,3,0
6562,124,164,1053,5,50,19
7686,1,1,1,0,0,0
7685,23,54,110,7,2,1
3323,8,11,33,0,3,3
7683,5,7,16,1,1,0
7680,14,17,50,0,4,5
5472,1,1,1,0,0,0
7689,4,7,15,0,0,0
5473,34,41,134,0,1,0
3827,298,750,2885,43,171,66
9155,224,545,1457,12,58,30
3825,3,5,10,0,0,0
3823,13,12,40,2,0,0
3821,9,19,47,2,0,0
10333,8,12,57,2,0,1
3829,40,54,146,3,3,0
3828,12,18,59,0,5,3
8444,42,96,322,1,19,3
8445,16,33,86,0,3,1
9156,2,2,15,1,0,0
8440,3,3,9,0,0,0
8442,68,93,317,7,18,6
8443,30,21,62,1,1,2
9151,29,53,119,2,0,1
8448,7,9,20,0,2,1
10334,4,9,14,0,0,0
13738,3,3,8,0,0,0
9152,41,48,229,6,3,9
7539,6,17,28,0,0,0
7538,64,70,206,3,9,3
7535,12,18,38,2,0,0
7534,17,76,154,0,0,1
364,43,75,204,3,5,0
7536,67,217,603,1,10,11
362,46,146,352,1,7,4
363,276,1313,4109,85,125,20
7533,9,12,22,0,0,0
5008,3,3,3,0,0,0
9159,10,11,24,1,1,0
12729,2,2,5,0,1,0
12728,1,1,2,0,0,0
6176,72,172,376,24,33,9
12726,13,15,42,0,1,1
12725,8,33,84,0,15,10
6175,22,51,158,1,6,5
12723,3,1,6,0,0,0
12722,78,50,329,1,11,14
12721,214,364,1415,18,109,38
10989,1,2,3,0,0,0
10984,1513,5520,22604,297,976,344
10987,18,29,42,1,0,0
10981,22,111,474,4,19,2
10980,2,2,4,0,0,0
10983,139,377,1217,13,44,11
7900,126,136,636,8,41,12
3217,4,5,16,0,1,1
2200,3,3,7,1,0,0
2201,8,11,27,1,1,0
2202,166,238,814,10,16,3
2203,35,52,87,0,0,0
2204,238,294,1278,26,78,40
2205,5,18,19,0,0,0
2207,1,1,1,0,0,0
2209,1,1,2,0,0,0
11586,1,1,1,0,0,0
11584,43,116,339,5,42,2
11585,13,20,59,0,1,1
11582,1,1,1,1,0,0
7906,7,7,12,1,0,0
11580,14,21,47,2,2,1
11581,4,5,15,0,2,2
9484,4,4,4,0,0,0
11589,393,683,2716,46,99,67
900,7,15,38,1,1,1
13338,1573,7098,21336,701,778,243
4839,36,77,199,2,13,4
4838,17,52,102,1,0,2
13459,54,163,543,11,18,8
4830,780,3969,19427,370,330,45
4833,7,7,17,0,1,0
4832,290,425,1396,31,29,24
13452,41,76,192,6,3,1
4834,5,4,12,0,0,0
13450,31,31,90,1,5,2
4520,557,1589,4313,95,159,21
7992,5,6,7,0,0,0
7991,2,2,4,0,0,0
7997,19,27,98,0,2,1
7996,27,60,133,0,0,6
7995,1245,7101,33901,764,689,118
7994,18,30,57,2,1,1
11635,2,2,3,0,0,0
11636,32,57,170,1,7,4
9435,91,116,392,6,16,11
9432,41,36,113,0,9,2
11631,66,81,232,6,11,8
11632,110,192,510,9,13,3
9431,6,9,22,0,0,0
909,354,878,3376,92,94,45
5299,13,9,38,0,0,0
5296,1,1,1,0,0,0
5297,3,5,8,0,0,0
5294,2,8,16,0,0,0
5295,2,2,4,0,0,0
5291,21,28,54,0,0,0
13184,2,2,5,0,0,0
13186,415,725,3603,33,74,44
13187,31,42,99,1,14,4
13180,50,177,429,5,9,5
13181,5,3,12,0,0,0
13182,4,7,17,0,0,0
12616,6,7,25,0,1,0
13189,29,53,147,1,6,1
12613,2,2,3,0,0,0
11529,99,154,495,6,52,24
8637,1,1,1,0,0,0
6995,15,17,34,0,1,0
6621,2,2,5,0,0,0
8635,27,173,535,0,13,2
8142,64,136,320,2,6,1
8633,57,164,364,13,14,2
8147,94,205,598,9,24,21
6993,60,67,219,6,15,0
9293,66,80,303,11,8,10
9290,14,46,137,0,8,0
9291,60,99,306,16,2,1
9296,1,1,1,0,0,0
7332,6,6,12,0,0,0
7331,6,6,20,1,2,0
9298,431,487,3350,59,90,37
11964,12,24,43,1,0,0
11965,154,131,766,15,21,10
11966,58,104,329,11,18,2
11967,149,191,717,13,28,9
11960,7,9,19,0,0,0
11961,1,1,3,0,0,0
11963,7,23,58,1,0,0
11968,10,38,109,7,7,0
11969,6,17,30,1,1,2
12921,158,490,1533,27,41,8
12923,78,89,353,5,26,17
12922,24,40,140,1,12,7
12925,4,7,17,0,0,0
12929,32,61,147,3,4,2
12928,1,1,3,0,0,0
10215,46,205,590,5,21,5
10214,14,41,97,0,0,1
10217,2,2,2,0,0,0
10216,143,417,1348,13,15,10
10210,30,45,117,0,0,0
10213,364,285,2047,56,39,18
10212,20,25,111,1,3,2
10218,153,245,752,11,45,20
7059,6,6,11,0,0,0
7050,55,94,345,4,26,14
7051,10,13,32,0,0,3
7057,62,199,502,7,43,21
7055,11,16,27,0,0,0
8149,6,9,33,0,5,0
8148,92,116,324,2,28,4
6999,12,23,50,1,3,3
8639,351,430,1378,42,36,0
8638,2,2,5,0,0,0
8141,255,538,1779,38,95,13
8140,4,5,18,0,0,0
8143,13,19,38,1,0,0
6997,105,98,324,11,8,2
8145,64,88,266,6,8,2
6991,434,863,3110,72,162,71
8631,20,5,61,0,0,0
8146,9,11,19,0,0,0
2998,5,5,10,0,0,0
59,9,9,25,0,3,0
58,35,81,272,5,17,0
2990,26,78,169,5,12,5
2991,5,5,9,0,1,1
57,29,55,141,0,1,0
2993,2852,9803,44617,778,1187,592
53,1,2,2,0,0,0
9020,1,2,4,0,2,2
54,2,2,7,0,1,0
2992,1,2,5,0,0,0
56,266,476,2480,28,37,15
9998,1,1,1,0,0,0
2996,1,1,1,0,0,0
9991,52,77,236,9,5,1
9990,43,96,307,7,2,3
9992,37,38,112,3,6,1
9994,1,1,2,0,0,0
9996,10,31,61,0,0,0
11037,95,303,965,11,41,6
11034,271,317,1027,22,70,26
11031,8,6,18,0,0,0
11038,146,214,892,14,51,7
11039,228,726,3005,40,46,24
429,86,123,349,2,29,6
428,7,10,15,0,0,0
9022,30,48,127,0,1,0
1398,1,1,2,0,0,0
421,3,4,7,0,0,0
1396,863,2530,9960,245,327,58
1395,1,1,3,0,0,0
1394,110,132,468,5,12,3
1393,9,13,62,0,0,18
1392,254,1580,5304,104,99,33
427,108,223,636,5,2,0
1390,6,13,36,0,1,0
4955,7,3,18,0,0,0
855,104,72,444,3,10,3
856,236,539,2048,38,143,53
857,1,1,3,0,0,0
3457,20,50,133,1,2,10
11358,4,4,5,0,0,0
11353,4,5,6,0,0,0
11351,1,1,1,0,0,0
1423,11,12,23,0,1,0
11356,2,4,7,0,0,0
11354,61,140,439,1,20,10
1422,2,3,9,1,0,0
8258,16,31,63,1,0,0
13625,1,1,1,0,0,0
4710,1,1,1,0,0,0
4711,3,16,28,1,0,0
2336,3,4,8,0,0,0
13622,2,2,4,0,0,0
6692,1,1,3,0,0,0
6691,49,77,187,4,1,0
6697,427,602,4077,74,153,119
6696,3,4,9,0,0,0
6695,4,4,8,0,0,0
6694,41,68,220,5,4,4
2438,15,18,38,0,0,0
2433,1,1,2,0,0,0
13629,13,22,34,0,0,0
2431,274,172,1205,23,22,19
2430,10,17,47,2,1,0
2437,104,116,447,8,20,10
2434,30,97,265,0,0,0
7839,2,2,9,0,2,0
7831,860,966,6249,88,178,197
7832,86,110,390,1,26,13
7834,130,226,808,17,45,12
7835,1,1,1,0,0,0
6341,2,8,28,0,4,0
12111,122,151,594,10,47,17
12112,47,95,295,5,20,5
12113,75,98,286,8,9,2
6345,10,15,45,4,3,0
6344,4102,18625,76244,1268,3393,2010
12116,8,19,46,2,0,0
12117,79,70,274,1,0,10
6349,69,161,498,10,14,4
6348,33,56,221,8,13,1
9353,3,3,6,0,1,0
10179,76,91,287,10,24,10
9351,4,5,10,0,1,0
9350,20,40,108,2,0,0
9605,172,202,865,11,51,23
9604,5,8,27,4,0,0
9355,1,1,4,0,0,0
9354,261,643,1823,63,52,44
9609,14,21,67,1,3,2
9358,90,93,489,6,19,13
10174,101,167,858,15,34,16
10175,26,31,70,1,5,1
10176,3,5,24,0,0,0
10177,75,70,261,2,16,5
1807,267,300,1708,20,41,13
3783,3006,12505,62420,1282,1835,399
1805,37,76,291,9,6,7
8999,38,49,161,4,7,3
3786,48,140,416,4,16,2
3787,5,7,17,0,0,0
1801,14,30,64,3,2,0
1800,67,137,443,2,8,11
8992,5,8,11,1,0,0
8990,213,723,3064,77,60,17
8991,57,130,327,5,1,0
8996,63,170,615,7,2,3
8994,54,82,290,10,29,9
1808,1,1,2,0,0,0
4996,130,193,660,15,7,0
4995,1,1,2,0,0,0
4993,1,1,2,0,0,0
4990,42,36,124,6,10,8
4991,157,383,1073,22,85,38
4998,125,151,692,24,39,27
4999,1265,805,6226,106,124,67
14079,3438,23798,87326,2103,2290,458
14075,3,13,18,1,0,1
14074,7,17,69,1,0,0
14076,6,8,16,0,3,0
14071,5,5,10,0,0,0
14073,14,80,193,7,4,0
14072,2,5,9,0,0,0
3258,12,33,103,2,4,4
1949,5,6,15,0,0,0
1942,2,2,2,0,0,0
1943,40,76,327,8,8,7
3252,2076,9395,32135,718,1049,239
1941,24,24,83,1,2,1
3254,34,57,186,4,13,7
3255,14,20,46,0,1,0
1944,3,9,15,0,0,1
1945,15,17,40,1,0,0
13242,13,32,70,1,3,0
13240,12,35,98,2,3,4
13246,14,14,60,1,0,1
13244,5,13,20,0,3,1
2859,139,165,580,24,13,3
2851,26,48,105,2,13,4
2850,1,1,4,0,1,0
2852,7,12,24,0,6,5
2854,2,2,6,0,0,0
2856,67,171,711,16,29,1
1491,37,130,582,10,15,1
5462,9,7,27,2,0,0
3337,1,1,2,0,0,0
1495,14,31,72,0,0,0
3335,13,19,47,1,2,0
5466,319,469,1545,19,116,42
1498,2,2,4,0,0,0
5468,918,4151,19397,215,787,328
3339,93,192,570,5,58,21
3338,1,1,2,0,0,0
422,2,2,4,0,0,0
424,2,3,6,1,0,0
1391,6,27,63,0,1,0
426,2,39,78,0,0,0
9647,23,62,115,13,2,0
3077,2,1,7,0,0,0
12519,2,3,5,0,0,0
11861,19,98,283,8,13,6
4078,1,1,2,0,0,0
524,36,102,241,1,4,5
526,8,7,18,0,0,0
527,26,31,77,1,7,4
520,7,8,23,3,0,0
522,35,57,197,4,14,4
11865,1,1,1,0,0,0
528,8,9,23,0,3,1
529,13,35,82,0,0,0
1234,48,64,263,1,9,1
1230,704,911,4212,83,188,124
1232,6,5,15,0,0,0
1233,122,164,523,21,48,17
1238,90,102,533,6,14,6
8285,55,136,493,7,2,0
8282,3,4,5,1,0,0
8283,10,38,125,0,17,0
8280,226,548,2030,64,45,13
13568,1,3,8,1,0,0
6503,23,37,113,4,4,0
6502,78,190,580,17,11,0
6501,2,2,2,0,0,0
6507,26,28,141,2,4,6
6506,31,55,156,0,3,2
6505,21,30,78,0,3,0
6504,67,95,449,16,7,3
4676,2427,8807,31254,682,858,234
4903,1,1,3,0,0,0
4902,135,260,1180,18,52,14
3808,4,4,19,0,1,0
3804,1,1,1,0,0,0
3807,57,125,300,2,45,7
3801,9,10,20,1,3,1
3803,24,19,46,0,3,2
8462,16,16,27,0,0,0
8463,2,20,49,5,0,0
8460,68,36,188,1,3,0
8461,4,16,30,2,1,0
8466,2,2,8,0,0,0
8467,1,1,3,0,0,0
8465,30,108,259,3,3,0
8468,39,61,170,3,2,1
8469,22,219,590,4,9,0
9642,1,1,2,0,0,0
7558,38,150,495,12,29,19
7551,152,508,1712,16,75,35
7550,12,15,40,1,0,0
7556,6,14,32,0,2,1
13885,22,30,74,2,3,0
4176,4,6,20,0,5,0
4170,1,1,2,0,0,0
13880,7,8,15,0,2,1
13883,208,226,1089,26,22,4
1961,27,33,86,0,2,1
13889,4,4,10,0,0,0
4179,109,126,563,7,24,9
11350,2,2,2,0,0,0
1962,52,264,698,13,8,7
997,182,210,1192,16,26,13
996,33,91,252,0,4,3
7390,221,1115,3028,35,49,12
7393,494,1365,6678,145,150,31
2229,36,55,151,4,38,11
2226,290,527,1673,33,105,37
2227,23,55,152,0,0,0
2224,2,2,4,0,0,0
2225,265,992,3985,18,29,1
2221,3,4,11,0,1,1
9278,216,428,1473,29,88,35
5927,118,190,727,6,21,10
5920,4,14,24,0,0,2
5922,3,2,4,0,0,0
5928,86,104,264,5,15,9
10727,91,74,237,1,0,0
10054,2,2,2,0,0,0
7399,22,29,86,9,7,2
8113,8,8,22,0,1,0
10052,25,64,154,2,1,3
4505,285,607,2050,22,44,7
4504,25,48,104,0,0,0
13477,15,32,115,1,3,4
13470,10,10,43,1,2,1
4500,36,57,165,3,1,3
13472,44,75,339,4,9,6
4502,51,72,207,10,1,0
10050,4,4,17,0,1,1
4508,21,23,68,0,1,1
2088,5,6,21,0,2,2
2089,53,70,201,7,10,3
2082,1,1,3,0,0,0
2087,12,30,83,0,31,5
2085,20,170,407,18,10,7
11659,2,2,4,0,0,0
11652,2156,5096,20778,523,581,198
11650,108,192,497,12,7,3
11651,18,23,51,2,1,0
11657,44,99,224,6,1,0
11654,14,22,68,0,4,2
11655,25,33,109,2,13,4
7319,22,44,102,0,3,3
12739,23,22,91,4,0,0
7317,5,19,54,2,0,1
7311,257,622,1909,26,47,30
7313,7,1,18,0,0,0
7312,1338,3369,13526,292,431,127
12305,5,3,14,1,0,0
12304,562,1025,5324,76,207,131
11906,8,12,33,1,0,0
11907,2,2,3,0,0,0
11904,492,802,2373,45,71,7
11905,5,9,17,0,0,0
11909,272,450,1607,47,56,9
12309,82,87,244,1,0,10
12308,1,1,2,0,0,0
12908,15,19,38,1,0,0
12907,73,181,493,3,2,3
12906,4,15,57,1,4,0
12905,19,17,71,3,5,0
12903,16,41,102,3,0,0
7030,28,56,109,1,1,2
9015,5,5,9,0,1,0
7032,195,493,1894,13,31,10
10230,23,180,374,9,2,2
10237,15,57,134,3,6,2
7035,71,181,537,3,42,16
10235,2,3,17,0,0,1
10234,129,260,912,22,38,10
10239,179,369,998,23,7,2
9018,6,16,54,2,3,3
6164,34,49,80,1,3,1
12886,28,23,100,4,1,0
12736,1,1,4,0,0,0
13468,15,25,71,1,2,1
7786,10,5,21,0,0,0
7784,51,119,330,1,1,0
7785,17,58,140,2,1,0
7782,2,2,2,0,0,0
7781,32,119,279,4,9,2
3308,6,6,10,0,0,0
1008,28,35,110,3,5,0
1005,141,409,895,9,0,85
1002,74,108,364,4,21,6
4349,6,15,21,1,0,0
4348,131,215,710,12,31,22
4346,1,1,7,0,0,0
4345,1,1,1,0,0,0
4344,3,5,8,0,0,0
4343,66,74,320,9,7,3
4340,1,1,2,0,0,0
11018,2,2,4,0,0,0
11014,18,83,220,0,7,3
11017,2,4,12,0,0,0
11010,1,1,3,0,0,0
11012,4,5,12,0,0,0
8615,37,46,140,1,7,8
8614,16,21,54,0,5,0
8617,30,107,298,4,5,2
8611,45,105,342,6,18,15
8613,70,102,347,7,14,7
8612,41,99,293,6,8,5
8619,171,206,653,17,57,22
11330,305,1026,2986,86,366,90
11333,3,3,6,0,1,0
11332,7,7,15,0,0,0
11335,408,972,3545,42,147,98
11334,18,18,50,1,3,1
11337,2,2,7,0,2,0
11339,335,604,2424,21,73,9
4566,4,6,15,0,0,0
5719,117,147,527,13,30,13
5717,29,39,100,1,27,3
5716,1,1,2,0,0,0
5715,52,63,171,4,15,8
5714,1,3,7,0,0,0
5713,1,1,2,0,0,0
5712,179,579,1147,8,5,0
5711,108,160,662,6,45,12
5710,4,11,21,0,0,0
3305,26,51,144,4,5,0
9008,1,1,3,0,0,0
11489,734,921,6104,105,139,111
11487,11,20,40,1,0,0
11486,43,109,292,1,1,0
11484,4,4,8,0,0,0
11482,134,167,567,1,14,8
11481,132,244,990,33,53,17
11480,31,112,235,0,4,1
12473,4,6,15,0,1,0
929,1,1,1,0,0,0
9585,9,10,23,0,2,1
7244,3,2,6,0,0,0
12471,5,6,12,1,0,1
12680,271,223,1409,21,34,30
12681,10,13,36,0,2,1
12682,3,4,9,1,0,0
12683,283,608,3036,37,56,22
12685,949,1339,6747,73,434,248
12686,3,6,16,0,0,0
12687,18,28,71,1,3,3
12688,119,192,819,8,23,13
12689,8,8,14,3,0,0
10826,23,57,105,0,12,8
10827,7,7,15,0,0,0
10824,24,18,66,2,1,1
10825,205,426,1844,37,53,12
10823,33,37,112,0,7,2
10821,65,114,826,12,29,7
12470,162,557,2285,21,39,6
10828,3,6,26,0,2,1
10829,2,3,8,0,0,0
7816,4,14,43,2,0,1
7817,114,79,479,8,12,5
7814,6,7,14,0,1,1
7815,25,270,680,7,27,0
7812,34,47,101,3,0,2
7810,4,6,12,0,0,0
7811,308,567,2003,31,106,19
7818,6,7,12,0,1,0
3570,5,8,20,0,2,1
12477,3,5,21,0,1,2
7248,2,2,7,0,0,0
13386,3,3,4,0,0,0
13384,1,1,2,0,0,0
4493,10,32,89,0,14,1
9277,9,11,43,1,1,0
13383,1,1,3,0,0,0
9378,23,17,56,0,0,0
4491,15,16,36,0,0,2
9371,5,5,10,0,0,0
9373,47,38,99,6,7,7
9372,133,348,1061,12,76,52
9375,55,219,634,57,10,5
9376,5,5,9,2,0,0
933,1,1,2,0,0,0
1829,22,41,109,1,1,1
1824,15,40,82,1,4,0
1827,10,5,25,1,0,0
1821,17,40,144,3,6,1
1820,27,31,114,3,10,8
1823,6,6,14,0,1,0
1822,64,121,295,11,34,23
2147,19,67,194,1,6,1
2410,30,34,67,0,13,6
2413,102,179,550,19,21,15
2412,6,8,12,0,0,0
2415,612,1983,5489,144,82,19
2142,4,3,12,1,0,0
2417,4,7,13,1,0,0
2416,16,53,144,1,0,1
2418,10,10,39,2,4,2
4970,15,42,84,0,0,4
4971,4,8,23,0,0,0
4972,1,2,5,0,0,0
4973,2,2,6,0,3,0
3276,3,34,81,0,0,0
13935,20,2,51,0,0,0
1922,7,29,65,1,0,0
3275,662,722,4786,124,190,70
3272,12,25,54,0,3,0
1925,14,42,116,2,4,1
3271,571,800,3277,74,140,58
14053,10,14,41,2,1,2
14052,1,1,2,0,0,0
14051,31,7,82,0,1,0
14050,35,45,117,6,3,1
14057,20,33,112,0,12,2
14056,9,10,30,1,0,1
14055,13,12,48,0,7,2
3279,209,474,1326,17,52,7
4821,6,19,63,2,0,1
13930,16,18,48,1,0,0
13228,20,41,91,1,1,1
13221,6,6,10,0,1,0
13220,6,3,28,0,1,1
13223,28,58,189,6,10,4
13222,28,65,255,1,5,5
13224,62,75,251,3,17,9
13226,7,7,22,2,2,1
5586,21,18,52,1,9,3
5587,1,2,2,0,0,0
3318,18,156,419,25,7,1
6478,109,151,474,14,12,3
5489,86,151,512,12,14,1
5488,5,13,28,1,1,1
3311,3,5,12,0,0,0
5486,8,9,28,1,3,0
3313,22,48,148,3,3,1
5483,1,3,7,0,0,0
5482,1,3,3,0,0,0
5481,4,5,8,0,0,0
5480,402,535,3766,35,87,14
23,3,9,33,0,1,0
6473,3,3,9,1,0,2
9336,3,4,6,0,0,1
6471,102,419,1230,5,22,6
11899,5,5,7,0,0,0
5321,3,15,31,3,0,0
62,1,2,2,0,0,0
65,13,11,42,0,1,0
66,24,52,129,1,6,2
67,114,254,799,13,18,4
68,4,8,14,0,0,0
69,2,2,4,0,0,0
6474,2,2,3,0,0,0
351,13,14,33,0,1,0
508,2087,9488,41374,846,1372,363
509,8,12,48,0,0,0
506,5,7,20,0,3,1
507,46,47,122,5,5,1
504,31,68,192,11,5,0
503,10,15,33,0,1,0
500,8,12,19,0,0,1
501,25,28,58,3,13,4
630,377,569,3102,51,125,88
1213,118,523,789,3,0,10
632,52,101,230,8,21,9
633,31,72,182,0,5,6
634,65,158,531,10,52,23
635,5,6,14,0,0,0
636,1,2,3,0,0,0
1215,157,489,1570,40,59,13
638,1,5,5,0,0,0
1219,16,16,39,0,0,0
6521,97,105,451,9,7,2
8268,50,22,120,1,3,0
1983,5,7,14,0,0,0
6526,263,760,1840,13,126,8
6529,125,157,630,3,9,6
6528,38,194,509,7,9,0
8266,1,1,2,0,0,0
8261,74,92,197,1,3,1
3862,296,521,2493,51,43,31
3861,1,1,4,0,0,0
3865,200,201,1189,18,50,24
3864,27,23,61,5,11,3
8409,374,465,1785,26,175,89
8400,23,48,137,2,11,4
8401,51,65,181,4,11,5
8403,1,1,2,0,0,0
8405,174,315,966,23,43,12
7570,2,2,3,0,0,0
7573,127,382,1259,5,13,8
7572,1110,3063,10593,162,470,206
9818,7,23,54,0,0,0
9819,1,1,2,0,0,0
7577,18,53,251,8,13,2
7576,32,76,179,4,11,5
9814,1,1,1,0,0,0
7578,61,75,225,9,9,4
9816,488,1023,2770,47,50,34
9812,15,42,141,2,7,1
9813,17,25,46,2,1,3
8814,11,9,36,0,0,2
6340,1,1,4,0,0,0
5458,28,26,74,3,4,2
4153,354,562,1636,25,61,22
4150,1,1,3,0,0,0
4156,65,127,396,7,18,0
4157,2,3,8,0,0,0
4154,39,81,185,12,5,5
4155,40,40,191,3,8,5
4159,229,361,920,12,46,13
4512,7,16,47,0,8,3
13461,4,4,7,0,0,0
4511,4,4,4,0,0,0
4514,8,7,21,1,0,0
13464,7,9,20,0,1,2
11648,4,13,17,0,0,0
13687,2,4,8,0,0,0
13686,52,128,299,0,1,0
5902,11,13,48,0,4,2
8747,8,8,14,0,0,1
5900,103,90,328,6,24,8
5901,83,174,485,14,15,6
5906,50,87,321,3,21,11
5904,6,6,11,0,0,0
5908,1156,2191,10967,200,435,110
5909,2,2,2,0,0,0
3489,89,123,332,3,19,6
8744,515,671,3032,15,227,172
8215,3,8,20,0,0,0
3483,250,320,837,11,12,0
3482,63,29,166,14,3,1
3484,59,96,273,10,8,2
3487,58,200,616,6,16,3
13412,1,1,1,0,0,0
13413,1,1,2,0,0,0
4561,323,488,2072,24,27,7
4560,419,622,2127,43,233,110
4567,21,40,77,0,1,1
8741,4,9,19,2,3,0
13415,67,116,450,12,15,6
4569,18,38,81,0,1,1
13419,12,8,30,1,0,0
9423,37,77,245,4,3,1
11670,1,2,4,0,0,0
11671,13,19,37,0,0,2
11672,4,8,13,3,0,0
11673,3,3,8,0,0,0
11674,4,4,7,0,0,0
11675,12,16,37,0,0,0
11676,8,12,31,2,0,0
11678,13,19,43,0,13,8
11679,33,49,116,0,4,2
11646,5,6,15,0,1,0
13879,29,50,143,0,1,0
9601,2,2,4,1,0,0
9600,5,8,19,0,2,0
9603,1,1,1,0,0,0
9356,1,1,2,0,0,0
6064,141,144,481,4,63,20
12094,10,20,49,2,0,1
12097,437,142,2819,27,74,41
12096,19,22,77,0,1,4
6060,183,278,1635,21,28,9
12090,1757,3151,23581,379,460,112
12093,2,5,8,0,0,0
6063,4,5,12,0,0,0
13939,10,35,82,2,4,2
12099,90,75,316,6,10,4
6069,7,7,36,0,0,0
2605,354,163,1718,14,15,10
2602,9,49,131,0,0,1
2603,36,130,344,2,9,1
2609,2,2,4,0,0,0
10783,3,3,7,0,0,0
10781,131,277,978,18,12,4
10038,23,133,300,11,0,1
10785,440,524,2493,32,38,17
10784,10,19,48,0,1,0
10034,12,14,29,0,0,0
10037,502,1157,3982,103,89,17
10036,1,4,5,0,0,0
10031,2,2,5,0,0,0
10033,116,165,404,5,19,5
10032,1,1,3,0,0,0
5451,2,3,10,0,0,0
7379,1,1,1,0,0,0
7373,15,28,59,0,0,0
7371,1,1,2,0,0,0
7377,14,25,40,0,0,0
7376,5,32,66,0,5,0
7374,5,12,26,0,0,0
12323,1,1,2,0,0,0
12321,68,257,983,8,36,9
12320,10,10,24,0,1,0
12327,88,149,476,8,32,12
12326,781,1610,7624,180,281,127
12325,30,43,91,2,15,8
12324,25,46,126,0,8,4
11920,2,7,13,0,0,0
12328,1437,5792,21992,332,702,188
11924,82,266,937,14,183,12
11925,328,379,1569,31,27,10
11926,9,31,93,0,11,2
10259,8,7,19,0,1,0
10258,615,5716,13361,246,2364,154
9031,3,4,11,2,0,0
9037,4,13,28,0,2,0
9034,9,11,31,2,0,0
7016,4,4,7,0,0,0
10250,523,1473,3823,123,234,64
7014,156,200,863,16,18,5
7015,15,26,62,0,3,0
7012,27,54,146,2,3,0
10254,24,20,71,0,7,4
10257,57,65,153,3,10,4
7011,1,1,2,0,0,0
753,6,8,15,0,0,0
3782,8,8,14,0,0,0
750,5,10,16,0,0,0
756,58,37,227,4,12,6
1806,18,31,83,1,0,1
758,114,214,748,10,25,18
8998,40,44,184,2,6,9
1804,2,3,6,0,2,0
2959,10,6,41,0,2,2
2955,57,223,632,35,13,10
2956,23,34,89,1,7,2
2950,768,1618,6198,138,386,132
2951,19,25,104,2,6,2
2953,2032,9047,36106,836,645,54
5344,3,2,8,0,0,0
5345,8,30,70,0,5,5
5346,14,30,59,0,2,0
1026,11,30,120,2,4,10
5340,198,302,1177,7,52,12
5341,13,29,59,0,1,2
5343,14,15,43,0,3,3
3785,3,5,9,1,0,0
1029,217,425,1420,20,82,27
5456,7,8,17,1,1,0
3788,17,17,32,2,2,0
4365,388,435,1988,28,159,99
4364,345,1510,5085,123,185,96
4367,6,18,52,5,4,0
3789,123,195,678,3,9,0
4361,4,6,27,0,5,3
4360,4,59,144,0,6,0
4362,6,33,111,9,9,0
4369,37,40,134,1,15,9
1809,4,7,13,0,2,0
11078,30,37,109,1,10,3
11079,2,9,16,0,3,0
3108,28,25,93,2,7,2
3109,9,14,35,1,1,0
3104,9,30,103,1,2,1
11073,34,57,163,5,7,7
3107,1,2,4,0,0,0
11076,211,443,1816,65,39,20
3101,2,2,4,0,1,1
3102,57,175,523,7,28,56
3103,62,76,175,5,31,10
8677,2,2,4,0,0,0
8676,34,49,144,3,3,0
8675,52,131,454,4,16,7
13636,114,105,387,5,10,7
8679,59,155,644,5,6,1
8678,85,197,560,8,9,1
13782,21,21,64,0,2,1
13783,75,81,269,5,14,14
4091,215,346,990,19,13,3
13781,11,22,62,0,5,1
4097,308,463,2131,49,48,26
13787,17,44,86,0,1,0
13784,11,17,70,0,0,5
13754,266,733,2506,38,22,5
13788,1,1,2,0,0,0
4098,8,7,15,1,0,0
5733,3,4,5,0,0,0
5732,51,114,264,17,2,1
11317,30,200,546,8,35,5
11316,53,129,396,3,12,4
11313,16,15,44,1,0,0
11311,545,1295,5867,91,337,108
