user_id,activeness,look_through,collection,add_car,buy
7101,37431134,138,311,4,3,5
7102,28542500,137,358,1,11,0
7103,96737795,137,477,1,11,6
7104,138059156,137,363,0,16,16
7105,117621820,137,314,5,0,1
7106,141526516,137,247,0,5,8
7107,41142803,137,386,0,9,6
7108,136641136,137,319,1,13,14
7109,116120712,137,360,0,10,2
7110,107926437,137,277,2,0,0
7111,99353220,137,485,13,9,10
7112,17391861,137,355,0,12,6
7113,113432951,137,325,0,4,1
7114,42524003,137,327,12,6,8
7115,15147889,137,290,0,2,2
7116,125564900,137,332,0,15,2
7117,108453779,136,334,0,12,12
7118,120140291,136,421,0,57,14
7119,50690481,136,349,0,1,1
7120,102744952,136,360,0,5,8
7121,138498478,136,354,0,17,1
7122,108735864,136,411,0,39,1
7123,94220882,136,347,2,5,2
7124,62187608,136,273,14,7,2
7125,57040521,136,288,0,0,0
7126,18732980,136,343,0,12,11
7127,88847619,136,323,0,11,4
7128,52302999,136,317,1,17,10
7129,125945783,136,333,2,0,1
7130,68963870,135,314,0,10,10
7131,50201629,135,314,16,9,7
7132,68491491,135,319,2,6,3
7133,24417994,135,279,12,13,2
7134,64547732,135,311,0,1,6
7135,66937233,135,276,2,0,2
7136,107785358,135,296,2,10,6
7137,89803380,135,308,28,34,7
7138,89056634,135,465,1,11,12
7139,18731849,135,344,0,0,3
7140,116187395,135,399,41,2,3
7141,101571478,135,325,2,6,5
7142,51299959,135,334,3,15,5
7143,126155318,135,382,46,4,15
7144,49409539,135,386,2,36,4
7145,91338720,135,326,10,5,4
7146,121571277,135,296,2,0,1
7147,99937280,134,329,0,7,8
7148,49459744,134,270,6,13,11
7149,1213057,134,399,0,18,11
7150,11664310,134,281,0,0,0
7151,95280402,134,355,0,21,6
7152,25774265,134,312,2,3,1
7153,124558693,134,301,0,15,8
7154,98808565,134,324,32,4,2
7155,100094762,134,368,0,7,2
7156,100146314,134,314,1,0,5
7157,83592124,134,377,8,4,6
7158,76643942,134,366,1,3,5
7159,99538210,134,284,0,0,3
7160,136175646,134,361,2,0,3
7161,77861025,134,225,0,2,3
7162,129396831,134,379,32,17,20
7163,62954427,134,344,3,44,5
7164,5938832,134,404,2,11,5
7165,110233849,134,292,2,17,6
7166,78735780,134,342,0,19,5
7167,60987977,134,371,7,4,7
7168,18362052,134,329,1,0,0
7169,103925962,134,423,0,13,9
7170,51631578,134,410,0,26,7
7171,81997056,134,346,0,23,1
7172,135738498,133,379,4,2,2
7173,134937855,133,297,3,3,4
7174,24822910,133,328,1,9,1
7175,71627554,133,316,0,11,7
7176,97322254,133,275,1,10,5
7177,6867597,133,244,0,0,0
7178,16637032,133,408,0,6,2
7179,14214900,133,357,1,3,3
7180,110935101,133,289,23,4,4
7181,114190937,133,334,1,8,4
7182,91542335,133,376,1,21,6
7183,9294629,133,460,0,0,11
7184,37970659,133,405,0,2,12
7185,102346403,133,394,1,35,3
7186,36088374,133,296,2,12,3
7187,37347239,132,347,17,15,0
7188,84022137,132,292,1,3,6
7189,131093879,132,293,6,15,2
7190,86176645,132,260,0,14,0
7191,104376846,132,242,0,0,6
7192,60488285,132,301,0,6,0
7193,72055847,132,389,1,16,3
7194,45425367,132,418,1,25,0
7195,9791500,132,299,0,1,3
7196,77262460,132,332,0,14,14
7197,3924010,132,352,4,0,1
7198,62239058,132,280,1,0,0
7199,70783003,132,374,0,16,17
7200,33936456,132,291,0,3,2
7201,48011007,132,315,0,36,11
7202,108538505,132,318,1,2,8
7203,102147802,132,482,0,14,6
7204,30511828,132,206,0,3,0
7205,68047907,132,184,5,3,3
7206,59755763,132,433,1,17,5
7207,7676252,132,267,1,3,0
7208,110961393,132,289,24,14,6
7209,39959024,132,365,0,25,12
7210,73727201,132,473,5,3,7
7211,122552791,132,310,5,0,2
7212,99190879,132,227,0,3,2
7213,25438961,131,372,29,2,5
7214,66610259,131,301,1,23,4
7215,100211830,131,300,3,0,4
7216,74286792,131,328,7,1,5
7217,95831622,131,235,0,0,1
7218,70849782,131,269,6,1,1
7219,141095479,131,302,0,8,6
7220,133591154,131,349,0,16,5
7221,122583881,131,291,0,2,0
7222,99322330,131,147,0,1,2
7223,93680924,131,325,0,5,8
7224,25498370,131,250,0,0,0
7225,41822521,131,284,0,3,0
7226,2332581,131,321,10,0,3
7227,25505801,131,303,5,8,17
7228,51112461,131,385,5,28,9
7229,38719205,131,244,2,9,1
7230,59672207,131,312,0,3,2
7231,135665420,130,282,0,0,0
7232,87810767,130,362,1,14,4
7233,29113883,130,317,20,7,3
7234,32339032,130,330,8,1,2
7235,107035319,130,298,0,17,2
7236,31643251,130,270,0,8,8
7237,38601556,130,373,0,42,9
7238,8562010,130,395,19,11,18
7239,132958679,130,389,12,15,3
7240,36313120,130,399,36,0,4
7241,56752880,130,358,1,6,0
7242,18732509,130,312,44,4,9
7243,44443335,130,405,0,93,41
7244,36874412,130,264,51,19,1
7245,40642904,129,273,3,2,4
7246,6544602,129,265,0,11,2
7247,8179282,129,365,1,9,6
7248,31997092,129,317,11,9,6
7249,3876155,129,355,0,8,11
7250,86735546,129,229,0,15,6
7251,9268414,129,320,0,9,5
7252,15232121,129,375,13,6,3
7253,118558125,129,312,20,5,2
7254,15014417,129,332,1,1,0
7255,64749127,129,355,0,6,8
7256,139004328,129,341,7,2,2
7257,105603762,129,285,1,7,3
7258,116632562,129,266,11,4,2
7259,101039105,129,435,0,44,21
7260,72350216,129,234,0,30,0
7261,26347276,129,366,1,14,6
7262,136556150,129,344,0,17,5
7263,84736843,129,438,25,46,25
7264,10805944,129,312,13,6,6
7265,69914040,129,348,1,4,5
7266,48385214,129,181,26,2,0
7267,32118815,129,312,0,28,2
7268,100454949,128,267,0,21,0
7269,72325542,128,411,2,1,4
7270,7231382,128,300,0,18,6
7271,105199975,128,307,41,20,5
7272,64712283,128,267,0,0,1
7273,109180409,128,317,0,24,6
7274,90540437,128,320,1,2,6
7275,128399640,128,347,1,6,8
7276,39415778,128,233,0,7,2
7277,73433921,128,363,9,8,21
7278,140501245,128,424,0,18,0
7279,24696726,128,271,1,46,22
7280,120795688,128,328,0,7,6
7281,33744378,128,324,0,7,0
7282,76480154,128,305,4,0,1
7283,38670845,127,225,1,1,1
7284,132196457,127,426,0,6,6
7285,51761489,127,260,1,0,6
7286,72940394,127,343,0,22,8
7287,133503007,127,325,1,13,7
7288,104304235,127,373,0,19,10
7289,59832372,127,284,2,1,1
7290,46134610,127,276,0,21,3
7291,121069388,127,315,12,3,5
7292,21800934,127,234,0,4,0
7293,102393816,127,270,1,10,2
7294,76721712,127,362,26,10,5
7295,138365780,127,263,1,14,4
7296,110132331,127,325,9,6,5
7297,141304085,127,308,8,19,11
7298,80504492,127,321,0,11,10
7299,87837648,127,332,1,11,10
7300,50712960,127,348,1,10,7
7301,59255184,127,345,0,16,15
7302,123001606,127,340,0,21,15
7303,62566363,127,316,1,26,3
7304,45416453,127,470,0,27,6
7305,75135449,127,368,8,3,4
7306,37605904,127,318,0,16,3
7307,49975647,127,287,14,1,3
7308,114749799,127,223,0,0,2
7309,25549982,127,354,0,9,1
7310,43927941,127,387,1,48,18
7311,22052162,126,336,6,23,6
7312,74597638,126,291,0,2,2
7313,77286706,126,249,0,6,0
7314,126968590,126,290,1,2,8
7315,450948,126,310,0,4,1
7316,9957695,126,260,0,5,4
7317,1702520,126,330,0,19,6
7318,23200555,126,279,1,12,3
7319,85932424,126,317,1,4,0
7320,88679768,126,325,19,28,10
7321,129250278,126,291,0,1,2
7322,1563139,126,339,0,16,4
7323,32513466,126,375,1,14,4
7324,38964148,126,265,0,7,21
7325,114303319,126,390,2,15,5
7326,48890026,126,301,28,2,3
7327,112978435,126,379,1,16,4
7328,56885979,125,321,1,2,2
7329,28026495,125,245,0,1,0
7330,8642979,125,345,20,8,1
7331,13758285,125,267,0,1,1
7332,7342914,125,267,0,4,10
7333,124430073,125,285,0,15,15
7334,135308695,125,275,0,7,1
7335,41780765,125,254,10,12,7
7336,90621059,125,287,1,8,7
7337,62723404,125,272,0,17,21
7338,111049040,125,284,0,24,1
7339,58220377,125,301,26,7,0
7340,61340265,125,271,0,0,1
7341,1040892,124,252,0,4,4
7342,139606240,124,352,1,11,4
7343,108000569,124,422,3,19,8
7344,99237218,124,365,38,0,2
7345,46997128,124,340,1,2,14
7346,34334840,124,305,3,11,7
7347,15233671,124,323,0,5,23
7348,107109201,124,289,0,3,2
7349,113455084,124,226,0,13,0
7350,113497293,124,237,62,5,1
7351,123984826,124,156,0,0,0
7352,31462872,124,375,0,4,5
7353,131663025,124,242,0,0,1
7354,15327104,124,241,14,2,0
7355,36821780,124,278,0,10,2
7356,7296920,124,250,9,2,0
7357,119235767,124,394,0,6,5
7358,56823326,124,270,0,1,1
7359,828416,123,320,12,3,2
7360,93664111,123,272,2,0,0
7361,106769909,123,357,19,1,7
7362,120402855,123,257,1,0,5
7363,131662045,123,343,0,10,5
7364,18261127,123,284,0,6,2
7365,58553066,123,328,15,0,9
7366,94751176,123,351,0,29,8
7367,140723381,123,170,0,0,0
7368,90867808,123,365,6,11,4
7369,121360398,123,233,0,0,1
7370,49790086,123,301,0,3,3
7371,120671311,123,364,1,8,5
7372,14022295,123,402,2,3,7
7373,107032793,123,247,0,5,1
7374,82035607,123,286,2,12,13
7375,27092408,123,277,1,3,2
7376,80374925,123,272,1,4,2
7377,73250938,123,350,12,10,4
7378,42317567,123,273,0,28,4
7379,93546165,123,320,14,11,5
7380,47037064,123,321,14,5,2
7381,6257162,122,262,2,9,13
7382,42530586,122,327,0,14,4
7383,64333354,122,287,0,1,3
7384,28724615,122,282,28,0,1
7385,68198511,122,284,0,18,1
7386,131312966,122,286,0,10,2
7387,85485962,122,299,36,0,5
7388,26490937,122,409,10,14,4
7389,53879840,122,251,23,0,1
7390,82423745,122,301,0,3,6
7391,84658253,122,322,1,4,4
7392,51950935,122,286,3,8,2
7393,107701845,122,312,2,3,2
7394,86476720,122,378,15,10,10
7395,18581125,122,355,1,6,5
7396,18803933,121,234,0,0,0
7397,81469622,121,272,20,12,10
7398,90552377,121,308,1,0,1
7399,91898915,121,368,0,20,7
7400,63527501,121,310,7,13,6
7401,105999943,121,282,0,9,1
7402,59226535,121,259,0,2,2
7403,137948981,121,279,11,2,4
7404,52035400,121,318,0,8,2
7405,92129428,121,379,17,16,4
7406,108273043,121,261,7,1,3
7407,8332721,121,228,1,0,6
7408,131042936,121,267,0,5,2
7409,2511629,121,359,4,30,8
7410,110265812,121,237,0,0,0
7411,64301149,121,299,0,10,8
7412,86907014,121,219,0,5,23
7413,31379822,121,228,0,2,11
7414,135983722,121,321,4,8,3
7415,37472858,121,278,2,8,0
7416,57658684,120,298,8,4,4
7417,128412485,120,272,1,2,0
7418,58844935,120,248,1,0,4
7419,139703075,120,324,1,21,4
7420,93820663,120,275,4,0,2
7421,101703391,120,381,0,28,5
7422,130816511,120,333,24,5,5
7423,117470452,120,320,0,3,15
7424,50159699,120,342,0,13,9
7425,49262969,120,250,0,2,3
7426,23090493,120,354,3,2,6
7427,61866771,120,293,18,5,3
7428,137449253,120,349,30,10,13
7429,43135557,120,298,0,23,10
7430,133658700,120,334,1,26,8
7431,24298420,120,217,0,7,3
7432,127298242,120,284,1,1,18
7433,36641911,120,318,3,17,4
7434,805176,120,298,0,15,5
7435,25040442,119,321,5,2,4
7436,13108636,119,294,11,4,4
7437,119889465,119,265,0,4,3
7438,138292074,119,303,0,3,10
7439,138648106,119,328,2,2,13
7440,57156142,119,291,4,3,4
7441,48705734,119,388,0,1,5
7442,39936758,119,275,0,20,38
7443,59540964,119,257,0,16,1
7444,9549237,119,264,2,2,4
7445,43294498,119,301,0,46,18
7446,35470298,119,282,5,1,6
7447,87623885,119,223,1,5,5
7448,16896741,119,274,0,21,24
7449,5187630,119,290,1,20,3
7450,44403635,119,256,3,1,2
7451,77854094,119,312,2,13,11
7452,104786700,119,324,0,25,14
7453,73554726,119,299,10,6,0
7454,23238578,119,281,1,5,6
7455,69918931,119,366,3,22,17
7456,72375961,119,275,0,12,2
7457,39988135,119,318,3,2,18
7458,52695357,118,311,0,4,1
7459,46121868,118,245,6,67,27
7460,141334479,118,268,2,0,3
7461,102721378,118,271,0,5,7
7462,38384431,118,444,0,20,13
7463,88619867,118,349,0,10,5
7464,124530857,118,214,18,5,0
7465,56031292,118,290,5,0,4
7466,13859635,118,344,0,8,9
7467,92641102,118,289,6,6,7
7468,40963877,118,226,1,18,10
7469,82531954,118,445,0,17,8
7470,87150607,118,300,1,4,7
7471,51830179,118,316,0,14,5
7472,56089382,118,282,1,0,8
7473,47436513,118,198,0,2,11
7474,79756947,118,274,3,12,8
7475,1033896,118,243,2,7,6
7476,90644173,118,221,2,4,6
7477,141555796,118,391,30,22,11
7478,25508210,118,267,4,0,1
7479,140790192,118,383,0,15,8
7480,3797162,117,199,0,2,3
7481,138375674,117,276,2,6,9
7482,6992739,117,270,8,0,0
7483,85330726,117,318,33,7,2
7484,138086251,117,370,6,13,19
7485,40142355,117,305,63,0,2
7486,96412372,117,323,10,13,16
7487,37989479,117,261,12,8,10
7488,28777693,117,242,0,3,0
7489,86976144,117,276,0,10,2
7490,13356118,117,250,9,6,4
7491,63409331,117,241,15,0,0
7492,125992766,117,240,0,12,1
7493,29281188,117,285,1,8,6
7494,23964644,117,291,1,7,6
7495,54574235,117,302,16,3,2
7496,136476255,116,250,0,1,0
7497,128552991,116,228,0,7,0
7498,133314618,116,359,10,1,0
7499,127795025,116,239,0,2,0
7500,4428605,116,417,3,2,12
7501,106651590,116,287,0,23,3
7502,54212053,116,286,0,13,3
7503,37449739,116,393,2,1,9
7504,99463552,116,298,0,4,8
7505,17782168,116,260,0,4,1
7506,50021148,116,290,6,2,17
7507,59001043,116,330,0,7,2
7508,27707442,116,445,0,0,0
7509,108984073,116,379,0,3,3
7510,135150894,116,368,0,11,10
7511,45770445,116,258,3,5,7
7512,8370928,116,279,0,38,0
7513,63697884,116,364,5,11,16
7514,79444585,115,246,1,6,4
7515,16813920,115,244,0,4,19
7516,138214161,115,180,14,4,0
7517,31720916,115,364,0,20,8
7518,113662130,115,267,8,23,14
7519,130488245,115,239,0,40,6
7520,5352502,115,262,0,19,13
7521,12720611,115,347,0,14,10
7522,11892994,115,172,7,0,2
7523,87899471,114,301,0,17,2
7524,55580530,114,299,10,1,6
7525,66755454,114,262,6,0,1
7526,20362185,114,229,3,2,0
7527,124770568,114,253,0,0,1
7528,16073404,114,263,1,7,1
7529,140721903,114,326,9,4,2
7530,127303785,114,265,0,9,0
7531,110339536,114,138,0,0,0
7532,16260669,114,317,5,7,4
7533,132616725,114,342,0,27,5
7534,101100724,114,264,1,17,12
7535,940671,114,285,11,11,11
7536,104967430,114,253,13,19,15
7537,7335217,114,344,10,25,19
7538,115044118,114,392,18,10,6
7539,118563224,114,282,7,5,5
7540,54496783,114,178,0,4,5
7541,43815023,114,297,4,1,3
7542,103241183,114,191,1,0,3
7543,90670839,114,324,2,11,6
7544,100212809,113,292,1,1,7
7545,141664851,113,254,0,1,7
7546,23185272,113,256,0,3,3
7547,57414021,113,321,0,28,18
7548,65518459,113,295,0,15,4
7549,74455163,113,184,2,0,1
7550,115519826,113,340,15,5,7
7551,65664174,113,302,1,7,5
7552,122537025,113,275,0,5,4
7553,116557044,113,226,2,11,23
7554,39318393,113,310,1,7,1
7555,71543854,113,254,1,0,2
7556,98841176,113,330,27,38,12
7557,99460580,113,310,0,5,11
7558,1892717,113,261,0,5,7
7559,19045075,113,311,1,1,4
7560,23464346,113,248,4,0,2
7561,134153229,113,322,2,10,4
7562,142202623,113,319,0,14,16
7563,22132823,113,317,1,11,4
7564,32668470,113,219,0,0,0
7565,110594325,112,400,0,0,4
7566,84012516,112,248,0,8,3
7567,82733729,112,308,5,1,8
7568,41400750,112,257,0,33,19
7569,86889967,112,251,1,8,0
7570,18162415,112,317,19,0,2
7571,25629222,112,577,6,67,6
7572,90451770,112,306,14,1,0
7573,78526890,112,277,4,0,5
7574,134316585,112,254,0,0,5
7575,58857011,112,265,0,23,8
7576,13528539,112,272,0,22,27
7577,75824701,112,247,3,1,1
7578,95105987,112,266,4,6,15
7579,30007701,112,288,0,6,3
7580,140987736,112,362,6,35,9
7581,127942702,112,304,0,26,7
7582,38056569,112,289,1,20,35
7583,19359993,112,349,0,42,4
7584,118625238,112,323,0,22,16
7585,18303437,112,291,3,7,7
7586,52575762,112,236,2,7,1
7587,108711174,112,241,0,0,0
7588,95234057,112,251,1,9,2
7589,41302437,111,287,0,9,10
7590,46576158,111,239,14,10,1
7591,127726521,111,340,0,5,6
7592,55197747,111,230,0,1,0
7593,131321663,111,180,0,8,0
7594,46666003,111,369,0,21,7
7595,110989921,111,274,0,0,0
7596,92593147,111,308,0,35,8
7597,110193997,111,243,0,16,5
7598,3734806,111,272,0,26,3
7599,14862895,111,295,1,13,9
7600,69954393,111,288,1,0,1
7601,18989773,111,276,0,10,6
7602,34254741,111,320,0,17,16
7603,125443728,110,294,3,11,1
7604,85018675,110,241,0,6,15
7605,73161055,110,355,19,4,1
7606,50538209,110,311,0,43,2
7607,11277922,110,299,8,14,14
7608,91156191,110,242,10,0,6
7609,96113054,110,302,2,3,19
7610,74475638,110,305,11,2,2
7611,114354978,110,286,0,4,2
7612,108239977,110,271,0,9,5
7613,110718384,110,277,0,0,1
7614,80560285,110,280,0,35,34
7615,128132237,110,281,0,15,7
7616,26330430,110,305,8,0,2
7617,20711730,110,194,1,0,3
7618,72229479,110,287,2,18,9
7619,12737199,110,235,1,13,0
7620,43479464,110,271,11,0,2
7621,84193620,109,261,0,13,9
7622,133137225,109,246,0,5,6
7623,120052330,109,261,0,4,3
7624,119938369,109,266,1,10,7
7625,67170712,109,255,0,7,2
7626,9869116,109,238,0,1,7
7627,31880643,109,266,14,13,10
7628,81450555,109,261,2,2,15
7629,61810993,109,269,1,13,9
7630,133785352,109,264,1,0,1
7631,3804111,109,269,2,15,6
7632,124909684,109,202,2,3,4
7633,40847458,109,273,0,18,3
7634,89416397,109,250,0,3,4
7635,40538635,109,351,1,31,9
7636,17258875,109,230,1,13,3
7637,46567746,109,239,30,0,0
7638,89225855,109,246,0,1,10
7639,106479107,109,299,16,0,5
7640,126082433,109,158,0,6,0
7641,4210789,109,353,34,14,6
7642,66922466,109,311,2,1,10
7643,95676946,109,169,3,4,1
7644,104090991,108,282,5,5,4
7645,92822745,108,224,0,1,1
7646,41951897,108,253,6,2,4
7647,134731135,108,241,2,2,4
7648,123101323,108,245,10,1,1
7649,32350300,108,264,2,23,13
7650,99600011,108,261,5,18,8
7651,50374938,108,275,0,9,7
7652,113780117,108,241,1,0,1
7653,42790158,108,207,0,5,0
7654,87269348,108,237,0,3,0
7655,101553695,108,242,0,10,0
7656,46316041,108,217,1,10,19
7657,50943011,108,248,10,3,1
7658,121971087,108,362,0,4,3
7659,24066982,108,236,1,1,1
7660,24772941,108,256,0,30,13
7661,14050819,108,276,10,0,1
7662,119634456,108,267,8,39,3
7663,58039277,108,345,0,24,8
7664,23900257,108,286,0,1,3
7665,75232063,108,234,0,1,0
7666,129768388,108,283,0,10,7
7667,30167097,108,301,14,5,9
7668,120264261,108,376,2,12,11
7669,16716001,108,260,4,1,2
7670,3416128,108,249,0,12,20
7671,114584194,107,319,5,4,3
7672,17902089,107,331,0,5,4
7673,3827173,107,257,1,1,0
7674,16323186,107,371,1,29,21
7675,72595347,107,224,4,6,2
7676,70819814,107,196,2,9,5
7677,132033713,107,270,18,3,0
7678,61548569,107,250,7,1,7
7679,33678648,107,242,20,0,0
7680,135817531,107,248,1,0,13
7681,125109371,107,242,6,0,0
7682,132325994,107,292,0,1,3
7683,7501383,107,230,0,0,1
7684,8735862,107,283,1,13,11
7685,132366208,107,228,0,0,9
7686,112415278,107,266,10,4,2
7687,134483932,107,286,0,1,6
7688,16684418,107,231,0,1,1
7689,7857305,106,359,0,42,11
7690,95402018,106,277,8,3,2
7691,116557679,106,255,3,1,5
7692,68513726,106,209,0,0,1
7693,242921,106,279,2,37,5
7694,65340951,106,214,1,5,2
7695,137209404,106,230,3,1,0
7696,20808624,106,195,4,2,4
7697,92998614,106,297,0,3,1
7698,90572935,106,231,32,0,6
7699,22907239,106,224,16,25,18
7700,130194730,106,271,0,1,1
7701,95484521,106,384,1,8,0
7702,134413436,106,223,34,4,4
7703,36773664,106,202,1,1,1
7704,138304776,106,314,2,18,2
7705,19041839,106,183,0,26,22
7706,4576609,106,248,21,6,8
7707,1470081,106,323,30,8,5
7708,70450500,106,250,0,5,6
7709,71490724,106,233,0,12,4
7710,121374933,106,416,2,4,31
7711,95284904,106,140,1,5,13
7712,90808140,105,234,17,1,1
7713,110071523,105,260,13,2,11
7714,128587673,105,228,27,0,6
7715,135692473,105,258,2,15,13
7716,118198045,105,245,1,2,11
7717,137292155,105,311,6,7,12
7718,120830652,105,272,0,14,3
7719,130528101,105,269,17,3,9
7720,56951806,105,257,0,0,3
7721,61179327,105,205,0,0,3
7722,53964738,105,290,0,17,12
7723,100456028,105,248,1,11,1
7724,53026662,105,268,5,3,3
7725,65652319,105,219,16,1,3
7726,11219229,105,272,0,22,5
7727,105100646,105,343,1,14,10
7728,42505115,104,151,4,1,2
7729,119461584,104,269,0,6,0
7730,75675413,104,240,13,2,1
7731,311547,104,290,2,27,16
7732,53400473,104,159,2,0,2
7733,125134076,104,345,0,31,11
7734,116459056,104,266,3,24,3
7735,32815119,104,284,0,2,9
7736,71268319,104,224,0,0,0
7737,24902532,104,275,17,0,1
7738,15481377,104,212,0,14,3
7739,41599972,104,184,0,1,4
7740,87371779,104,197,0,8,1
7741,12399556,104,215,2,10,0
7742,85007598,104,282,16,9,6
7743,125647093,104,245,0,2,2
7744,528023,104,382,34,10,7
7745,53008070,104,292,1,13,11
7746,24853300,104,208,1,6,5
7747,6698727,104,200,0,0,0
7748,91774138,104,171,0,3,0
7749,20210717,104,251,4,1,3
7750,97642222,104,284,13,5,2
7751,865428,104,215,25,4,5
7752,6681157,104,276,0,9,4
7753,21702034,103,250,24,2,2
7754,84371558,103,219,0,9,13
7755,43706751,103,346,0,8,3
7756,14100462,103,245,0,1,1
7757,71618587,103,238,0,14,0
7758,98377685,103,257,0,12,13
7759,32962916,103,233,2,17,5
7760,46302052,103,252,0,9,2
7761,2310758,103,289,0,13,28
7762,67208864,103,298,0,0,0
7763,72200200,103,271,0,6,13
7764,26615437,103,256,0,33,3
7765,20945146,103,237,0,0,0
7766,5648876,103,246,4,5,2
7767,21045880,103,183,23,0,0
7768,62744953,103,258,0,10,15
7769,11638069,102,271,7,9,6
7770,29467201,102,271,0,0,3
7771,108426355,102,203,0,7,9
7772,52724780,102,181,0,11,0
7773,95034768,102,244,2,25,1
7774,47123658,102,175,0,4,0
7775,75324564,102,248,0,35,20
7776,31736649,102,265,2,15,3
7777,74363548,102,226,0,10,0
7778,12057600,102,245,0,4,4
7779,87694042,102,243,0,4,3
7780,48483670,102,224,0,4,7
7781,58938080,102,262,0,8,2
7782,847362,102,303,0,9,34
7783,65350472,102,259,2,0,8
7784,41051784,102,319,17,16,1
7785,21940280,102,192,0,3,0
7786,129995317,102,226,0,5,0
7787,140140605,102,236,0,17,0
7788,141274681,102,284,2,14,2
7789,42035016,102,225,0,5,14
7790,74090087,102,347,0,11,16
7791,41646122,102,300,0,3,5
7792,85275805,102,243,1,28,0
7793,25215291,102,196,0,18,6
7794,50638305,102,213,0,2,12
7795,78626574,102,326,0,16,4
7796,134993617,102,267,1,6,4
7797,67236885,102,238,0,2,0
7798,35124961,102,237,12,5,2
7799,98346688,102,254,0,2,1
7800,13064155,102,261,0,5,11
7801,127428226,102,204,4,11,0
7802,139110910,102,220,2,0,4
7803,93507114,102,237,1,6,3
7804,29359060,101,200,1,10,11
7805,5415952,101,220,1,1,1
7806,105412904,101,259,1,8,4
7807,35214115,101,280,3,19,8
7808,133036096,101,195,0,2,0
7809,42258413,101,249,0,1,6
7810,30543627,101,237,0,5,0
7811,58749285,101,306,0,19,9
7812,77393138,101,240,9,1,1
7813,139215401,101,269,0,4,4
7814,88481876,101,271,1,10,5
7815,35149804,101,237,0,8,0
7816,91932335,101,250,7,25,1
7817,47270885,101,301,1,3,3
7818,140872172,101,217,0,6,2
7819,106562636,101,210,4,1,1
7820,96979075,101,216,0,0,4
7821,83767777,101,274,6,13,13
7822,138677297,100,144,0,0,0
7823,5381539,100,240,5,0,2
7824,70072485,100,261,0,1,4
7825,5710947,100,239,2,2,0
7826,84298500,100,277,0,7,10
7827,134886459,100,157,0,3,3
7828,48562033,100,216,0,14,1
7829,94896879,100,167,5,0,0
7830,29438088,100,243,2,1,11
7831,24642409,100,241,5,12,0
7832,37145761,100,258,0,9,12
7833,51826644,100,243,0,1,0
7834,27479069,100,182,2,2,0
7835,60933341,100,228,0,33,0
7836,68919052,100,243,4,1,6
7837,91401521,100,252,0,15,4
7838,141939336,99,276,16,0,1
7839,40441550,99,188,0,7,8
7840,108925448,99,209,0,2,1
7841,109052005,99,255,13,5,5
7842,90015699,99,252,0,0,0
7843,134807912,99,240,2,14,9
7844,60858774,99,260,0,0,4
7845,112635892,99,244,0,4,6
7846,62286092,99,157,2,20,12
7847,106969708,99,268,19,3,8
7848,48755924,99,280,0,19,10
7849,122374396,99,260,0,6,6
7850,124225320,99,253,2,2,2
7851,105080646,99,232,0,14,3
7852,127003110,99,272,0,32,17
7853,133315917,99,226,0,4,1
7854,135183315,99,306,3,2,3
7855,81111086,99,155,1,39,1
7856,132742501,99,254,0,4,7
7857,97620119,98,178,8,0,2
7858,123281154,98,300,0,10,6
7859,56719899,98,194,2,0,0
7860,87129314,98,249,0,7,8
7861,37527972,98,246,0,0,0
7862,79370922,98,164,0,2,3
7863,128382978,98,186,0,0,0
7864,22063587,98,150,2,0,0
7865,125492153,98,225,12,4,1
7866,139885696,98,210,25,0,1
7867,18055477,98,351,18,14,6
7868,92616400,98,241,5,3,2
7869,129403742,98,234,0,4,4
7870,26842732,98,191,0,7,5
7871,114929525,98,196,17,2,3
7872,82742259,98,255,0,2,11
7873,95134044,98,242,12,21,8
7874,22103507,97,274,0,8,4
7875,103943692,97,241,0,0,2
7876,128038357,97,251,0,0,3
7877,128936809,97,238,0,14,7
7878,121215612,97,279,20,0,4
7879,18023450,97,157,0,0,0
7880,129371187,97,310,0,14,14
7881,82216798,97,242,0,2,1
7882,77562861,97,236,1,19,1
7883,74221711,97,291,6,6,4
7884,6122619,97,195,0,2,0
7885,133869699,97,209,0,0,1
7886,83483121,97,203,2,9,0
7887,121013343,97,231,0,0,6
7888,65779437,97,236,0,6,2
7889,69738612,97,276,0,3,0
7890,40154313,97,314,0,1,20
7891,19599199,97,246,0,20,12
7892,113896335,97,342,2,3,7
7893,102684987,97,224,0,5,1
7894,109666404,97,153,0,1,8
7895,95307759,97,241,11,0,1
7896,121673341,96,188,11,0,3
7897,56285540,96,256,0,4,3
7898,1237312,96,189,0,1,1
7899,21215990,96,247,0,6,3
7900,101357625,96,232,4,2,2
7901,120675225,96,294,6,3,9
7902,15575974,96,150,0,6,5
7903,82196454,96,243,4,16,2
7904,1586570,96,249,1,22,10
7905,14011730,96,196,1,1,1
7906,126723042,96,217,0,3,19
7907,89513630,96,238,0,1,6
7908,72228965,96,259,22,0,1
7909,128004624,96,212,2,10,6
7910,100572495,96,242,0,6,2
7911,15254391,96,281,32,0,4
7912,81890271,96,240,0,6,7
7913,3248168,96,250,0,19,0
7914,33652302,95,245,0,9,4
7915,71085945,95,177,0,11,4
7916,15588377,95,282,0,9,5
7917,72392234,95,289,1,1,10
7918,120228731,95,348,2,10,10
7919,84752658,95,229,11,0,0
7920,63624826,95,217,0,0,0
7921,61924014,95,283,0,1,3
7922,43354285,95,194,2,12,4
